unit_id,unit_name,bv2
6240,Black Wolf Battle Armor [Heavy Flamer] (Sqd4),289
8728,Black Wolf Battle Armor [Heavy Flamer] (Sqd5),389
6241,Black Wolf Battle Armor [Heavy Mortar] (Sqd4),294
8729,Black Wolf Battle Armor [Heavy Mortar] (Sqd5),396
6243,Black Wolf Battle Armor [LB-X] (Sqd4),303
8731,Black Wolf Battle Armor [LB-X] (Sqd5),407
6242,Black Wolf Battle Armor [Plasma] (Sqd4),280
8730,Black Wolf Battle Armor [Plasma] (Sqd5),377
373,Blackjack BJ-1,949
374,Blackjack BJ-1DB,1015
375,Blackjack BJ-1DC,917
376,Blackjack BJ-1X,964
377,Blackjack BJ-2,1148
6914,Blackjack BJ-2r,1136
388,Blackjack BJ-3,1271
3831,Blackjack BJ-3X,0
389,Blackjack BJ-4,1063
7499,Blackjack BJ-5,1165
378,Blackjack BJ2-O,1201
379,Blackjack BJ2-OA,1318
380,Blackjack BJ2-OB,1323
381,Blackjack BJ2-OC,1189
382,Blackjack BJ2-OD,1375
383,Blackjack BJ2-OE,1260
384,Blackjack BJ2-OF,1405
6908,Blackjack BJ2-OG,1448
385,Blackjack BJ2-OR,2010
386,Blackjack BJ2-OU,1223
387,Blackjack BJ2-OX,1320
8388,Blackjack C,1639
390,BlackWasp Mk. 30,1200
6929,Blade BLD-7R,1227
391,Blade BLD-XL,1314
7345,Blade BLD-XR,1101
392,Blade BLD-XS,944
393,Blade BLD-XX,1064
394,Blitzkrieg BTZ-3F,1273
395,Blitzkrieg BTZ-4F,1740
398,Blizzard Hover Transport,277
396,"Blizzard Hover Transport ""Black Blizzard""",464
397,Blizzard Hover Transport (SRM),264
3836,Blood Kite,2776
3837,Blood Kite 2,3122
408,Blood Reaper,2665
407,Blood Reaper 2,2521
9576,Blood Reaper 3,2837
3838,Bloodhound B1-HND,1248
3839,Bloodhound B2-HND,1363
5671,Bloodhound B3-HND,1005
3840,Blue Flame BLF-21,1256
5672,Blue Flame BLF-40,1195
4104,Blue Nova Convertible,0
3841,Bluehawk Combat Support Fighter MSF-42,0
3842,Bluestreak Monocycle DB-6000,0
409,Boeing Jump Bomber,64
3843,Boggart,538
5635,Boggart 2,497
3844,Bokkusu Support Trailer,0
410,Bolla Stealth Tank (RotS) A,1059
411,Bolla Stealth Tank (RotS) B,961
412,Bolla Stealth Tank (RotS) C,1068
6791,Bolla Stealth Tank (RotS) D,877
413,Bolla Stealth Tank (RotS) Prime,1243
414,Bolla Stealth Tank Comminus,1005
415,Bolla Stealth Tank Dominus,908
416,Bolla Stealth Tank Infernus,1076
417,Bolla Stealth Tank Invictus,968
418,Bombard BMB-010,850
419,Bombard BMB-013,1019
7980,Bombard BMB-016,1247
420,Bombard BMB-1X,1652
421,Bombardier BMB-05A,1440
422,Bombardier BMB-10D,1340
423,Bombardier BMB-12D,1480
424,Bombardier BMB-14C,1549
425,Bombardier BMB-14K,1249
3847,Bombduster Truck,0
3848,Bonaventure Corvette,0
3854,Boomerang Spotter Plane,0
3849,Boomerang Spotter Plane (Chameleon),0
3850,Boomerang Spotter Plane (Dragonfly),0
3851,Boomerang Spotter Plane (Hyperion),0
3852,Boomerang Spotter Plane (Quick Dart),0
3853,Boomerang Spotter Plane (Shuriken),0
3855,Boomerang Spotter Plane (Warbler),0
7352,Boreas A,1221
7353,Boreas B,1331
7354,Boreas C,1502
9218,Boreas Cavalry Hovercraft A,0
9219,Boreas Cavalry Hovercraft B,0
9217,Boreas Cavalry Hovercraft Prime,0
7355,Boreas D,1394
7351,Boreas Prime,1583
3857,Bowman,2308
3858,Bowman 2,2567
5690,Bowman 3,2767
5691,Bowman 4,1854
426,Brahma BRM-5A,1572
427,Brahma BRM-5B,1730
7981,Brahma BRM-6T,1642
428,Bridge-builder Engineers,42
3859,Brigand LDT-1,771
7312,Brigand LDT-5,762
3860,Brigand LDT-X1,937
3861,Brigand LDT-X2,764
5653,Brigand LDT-X3,695
5654,Brigand LDT-X4,1038
7313,Brigand LDT-XPR1,723
7314,Brigand LDT-XPR2,956
7315,Brigand LDT-XPR3,752
7316,Brigand LDT-XPR4,739
7317,Brigand LDT-XPR5,743
5857,Bright Star Auto Scout,0
3863,Broadsword,0
9399,Browning Mobile Headquarters,365
9386,Browning Mobile Headquarters (Half-Track),377
430,Bruin,2630
429,Bruin 2,2200
3866,Brunel Dump Truck,0
3864,Brunel Dump Truck (AC),0
3865,Brunel Dump Truck (LRM),0
435,Brutus Assault Tank,1115
431,Brutus Assault Tank (HPPC),1186
432,Brutus Assault Tank (LRM),1248
433,Brutus Assault Tank (PPC 2),979
434,Brutus Assault Tank (PPC),1208
3868,Buccaneer,0
7143,Buccaneer (Rezak),0
436,Buccaneer BCN-3R,1434
437,Buccaneer BCN-5W,1393
8379,"Buccaneer BCN-6PX ""Pan""",1490
438,Buccaneer BCN-6W,1121
5777,Buffalo BFFL Drone Bomb,270
3819,Buffalo BFFL Hovertruck,0
441,Bulldog Medium Tank,605
439,Bulldog Medium Tank (AC2),556
6792,Bulldog Medium Tank (Cell),861
9256,Bulldog Medium Tank (Chemical),999
9255,Bulldog Medium Tank (ERLL),842
9257,Bulldog Medium Tank (LB-X),855
440,Bulldog Medium Tank (LRM),748
9258,Bulldog Medium Tank (Plasma),977
4827,Bulldog Medium Truck,0
3875,Bullet Suicide Drone,104
3876,Bullfrog V/STOL Fighter,0
6498,Bulwark Assault Vehicle,1737
6499,Bulwark Assault Vehicle (Original),1681
6234,Buraq Fast Battle Armor (Hunter-Killer) (Sqd4),168
8723,Buraq Fast Battle Armor (Hunter-Killer) (Sqd5),226
9086,Buraq Fast Battle Armor (Hunter-Killer) (Sqd6),290
6233,Buraq Fast Battle Armor (Sqd4),199
8722,Buraq Fast Battle Armor (Sqd5),268
9085,Buraq Fast Battle Armor (Sqd6),345
6235,Buraq Fast Battle Armor (Support) (Sqd4),330
8724,Buraq Fast Battle Armor (Support) (Sqd5),444
9087,Buraq Fast Battle Armor (Support) (Sqd6),571
445,Burke Defense Tank,815
443,Burke Defense Tank (HPPC),875
444,Burke Defense Tank (Royal),1105
7328,Burke II Superheavy Tank,1222
4381,Burro Heavy Support Truck,0
4382,Burro II Super Heavy Cargo Truck,247
3878,Burrock,2230
5694,Burrock 2,2864
7874,Burrower DTM-1 MiningMech,482
7875,Burrower DTM-1M MiningMech MOD,556
3879,Bus S-7A,0
3880,Bus S-7AC,0
446,"Bus S7-P ""Scarab""",412
447,Bushwacker BSW-L1,1513
448,Bushwacker BSW-S2,1293
449,Bushwacker BSW-S2r,1339
450,Bushwacker BSW-X1,1223
3881,Bushwacker BSW-X1 (Black),0
451,Bushwacker BSW-X2,1193
7454,Bushwacker BSW-X4,1751
452,Buster BC XV HaulerMech,222
453,Buster BC XV-M HaulerMech MOD / BC XV (AC),443
454,Buster BC XV-M-B HaulerMech MOD / BC XV (PPC),475
7178,Buster BC XV-M-C HaulerMech MOD,726
7179,Buster BC XV-M-W HaulerMech MOD,713
7220,Buster BC XXI HaulerMech,228
7865,Buster BC XXI-M HaulerMech MOD,504
7739,Butcherbird (Ion Sparrow) A,501
7740,Butcherbird (Ion Sparrow) B,626
7741,Butcherbird (Ion Sparrow) C,889
7742,Butcherbird (Ion Sparrow) D,1121
7738,Butcherbird (Ion Sparrow) Prime,885
9342,Buzzard Hover Tank,780
5477,Büffel Engineering Support Vehicle VII,365
5475,Büffel Engineering Support Vehicle VII (Cargo),343
5476,Büffel Engineering Support Vehicle VII (Reverse),365
5478,Büffel Engineering Support Vehicle VIII,339
6550,Cadaver CVR-A1,962
6551,Cadaver CVR-T1,1288
6520,Caerleon,1885
455,Caesar CES-3R,1578
3883,"Caesar CES-3R ""Archangel""",2098
3884,"Caesar CES-3R ""Gertrude""",1833
456,Caesar CES-3S,1909
457,Caesar CES-4R,2024
458,Caesar CES-4S,1739
7982,Caesar CES-5D,3123
9321,Caesar CES-5R,2192
6457,Calliope CAL-1MAF,1125
8368,"Calliope CAL-1MAFW ""Snow White""",1668
9437,Callisto Battle Armor A [Bearhunter] (Sqd4),256
9438,Callisto Battle Armor A [Bearhunter] (Sqd5),315
9439,Callisto Battle Armor A [Bearhunter] (Sqd6),380
9440,Callisto Battle Armor A [ER Laser] (Sqd4),280
9441,Callisto Battle Armor A [ER Laser] (Sqd5),347
9442,Callisto Battle Armor A [ER Laser] (Sqd6),422
9443,Callisto Battle Armor A [HMG] (Sqd4),272
9444,Callisto Battle Armor A [HMG] (Sqd5),337
9445,Callisto Battle Armor A [HMG] (Sqd6),408
9446,Callisto Battle Armor B [MRR] (Sqd4),383
9447,Callisto Battle Armor B [MRR] (Sqd5),510
9448,Callisto Battle Armor B [MRR] (Sqd6),651
9449,Callisto Battle Armor B [SRM] (Sqd4),404
9450,Callisto Battle Armor B [SRM] (Sqd5),533
9451,Callisto Battle Armor B [SRM] (Sqd6),676
3890,Cameron Battlecruiser (2688),0
3891,Cameron Battlecruiser (Clan),0
3892,Cameroon,0
459,Canis,2498
460,Canis 2,2822
7146,"Capital Drone M-5 “Caspar""",95051
7148,"Capital Drone M-5C ""Caspar""",100128
5624,Caravan Heavy Transport,0
461,Carbine CON-1 ConstructionMech,198
462,Carbine CON-1 ConstructionMech (RL),296
3894,Carbine CON-7 ConstructionMech,198
7161,Carbine CON-7M ConstructionMech MOD,306
3895,Carbine CON-8 ConstructionMech,185
7162,Carbine CON-8H HaulerMech,177
7163,Carbine CON-9 ConstructionMech,246
7851,Carbine CON-9M (Karenna),280
7164,Carbine CON-9M ConstructionMech MOD,289
7165,Carbine CON-9M-B ConstructionMech MOD,293
8098,Carbine CON-9M-D ConstructionMech Mod,257
7849,Carbine CON-9M-J ConstructionMech MOD,271
7850,Carbine CON-9M-JB ConstructionMech MOD,302
6542,Cardinal Transport,641
6543,Cardinal Transport (RAF),582
3896,Cargoking,0
3897,Cargomaster,0
465,Carnivore Assault Tank,1997
463,Carnivore Assault Tank (HAG),2286
464,Carnivore Assault Tank (Second Line),1248
3900,Carrack Transport,0
3898,Carrack Transport (Clan),0
3899,Carrack Transport (Merchant),0
3901,Carrier,0
7776,Carrion Crow A,1622
7777,Carrion Crow B,2083
7778,Carrion Crow C,1826
7779,Carrion Crow D,1930
7775,Carrion Crow Prime,2397
6512,Carronade CRN-7M,1799
3902,Carson Destroyer,43435
5620,Carter Medical Emergency Response Vehicle,117
4833,Cascatelle Firefighting VTOL,0
3834,Cassion Payload Satellite,0
7308,Castrum Pocket Warship,67223
5795,Cataphract CTF-0X,1258
466,Cataphract CTF-1X,1316
467,Cataphract CTF-2X,1344
468,Cataphract CTF-2X (George),1311
469,Cataphract CTF-3D,1325
470,Cataphract CTF-3L,1545
471,Cataphract CTF-3LL,1664
472,Cataphract CTF-3X (Sara),1734
473,Cataphract CTF-4L,2002
474,Cataphract CTF-4X,1216
475,Cataphract CTF-5D,1742
7527,Cataphract CTF-5L,2090
9407,Cataphract CTF-5LL,2322
476,Cataphract CTF-5MOC (Naomi),2028
7365,"Catapult ""Butterbee 2""",0
477,Catapult CPLT-A1,1285
478,Catapult CPLT-C1,1399
479,"Catapult CPLT-C1 (Jenny) ""Butterbee""",1242
480,Catapult CPLT-C1b,1570
5452,Catapult CPLT-C2,1346
481,Catapult CPLT-C3,1368
482,Catapult CPLT-C4,1358
5453,Catapult CPLT-C4C,1449
483,Catapult CPLT-C5,1748
484,Catapult CPLT-C5A,1772
485,Catapult CPLT-C6,1874
486,Catapult CPLT-H2,1473
487,Catapult CPLT-K2,1319
8286,Catapult CPLT-K2 (Kasigi),1597
5454,Catapult CPLT-K2K,1716
3903,Catapult CPLT-K3,1437
488,Catapult CPLT-K4,1880
489,Catapult CPLT-K5,1457
7509,Catapult CPLT-K6,1619
6464,Catapult II CPLT-L7,2574
6465,Catapult II CPLT-L7L,1656
3905,"Cattlemaster CTL-3R ""Herder"" IndustrialMech",228
3906,"Cattlemaster CTL-3R2 ""Hunter"" IndustrialMech",245
7158,Cattlemaster CTL-3R3 SecurityMech,358
5862,Cauldron-Born (Ebon Jaguar) (Samantha),2372
490,Cauldron-Born (Ebon Jaguar) A,2429
491,Cauldron-Born (Ebon Jaguar) B,2535
492,Cauldron-Born (Ebon Jaguar) C,1831
493,Cauldron-Born (Ebon Jaguar) D,2228
494,Cauldron-Born (Ebon Jaguar) E,2391
8210,Cauldron-Born (Ebon Jaguar) F,2681
8211,Cauldron-Born (Ebon Jaguar) G,2849
495,Cauldron-Born (Ebon Jaguar) H,2359
496,Cauldron-Born (Ebon Jaguar) Prime,1952
8209,Cauldron-Born (Ebon Jaguar) T,2219
497,Cauldron-Born (Ebon Jaguar) U,2593
498,Cauldron-Born (Ebon Jaguar) X,2435
499,Cavalier Battle Armor [Flamer] (Sqd4),199
8481,Cavalier Battle Armor [Flamer] (Sqd5),268
8846,Cavalier Battle Armor [Flamer] (Sqd6),344
500,Cavalier Battle Armor [Laser] (Sqd4),231
8482,Cavalier Battle Armor [Laser] (Sqd5),311
8847,Cavalier Battle Armor [Laser] (Sqd6),400
501,Cavalier Battle Armor [MG] (Sqd4),199
8483,Cavalier Battle Armor [MG] (Sqd5),268
9534,Cavalier Battle Armor [MG] (Sqd6),344
502,Cavalier Battle Armor [SRM] (Sqd4),219
8484,Cavalier Battle Armor [SRM] (Sqd5),295
8848,Cavalier Battle Armor [SRM] (Sqd6),379
9506,Cavalier II Battle Armor [Flamer] (Sqd4),229
9513,Cavalier II Battle Armor [Flamer] (Sqd5),308
9514,Cavalier II Battle Armor [Flamer] (Sqd6),396
8018,Cavalier II Battle Armor [MRR] (Sqd4),357
9515,Cavalier II Battle Armor [MRR] (Sqd5),481
9516,Cavalier II Battle Armor [MRR] (Sqd6),618
8019,Cavalier II Battle Armor [PPC] (Sqd4),293
9517,Cavalier II Battle Armor [PPC] (Sqd5),395
9518,Cavalier II Battle Armor [PPC] (Sqd6),507
8020,Cavalier II Battle Armor [SRM] (Sqd4),252
9519,Cavalier II Battle Armor [SRM] (Sqd5),339
9520,Cavalier II Battle Armor [SRM] (Sqd6),436
506,Cavalry Attack Helicopter,503
9465,Cavalry Attack Helicopter (BA),604
503,Cavalry Attack Helicopter (Infantry),605
3909,Cavalry Attack Helicopter (Infiltrator),446
504,Cavalry Attack Helicopter (LRM),487
505,Cavalry Attack Helicopter (SRM),509
507,Cavalry Attack Helicopter (TAG),495
3910,Cavalry Attack Helicopter (Two Crewman),0
508,Cavalry Attack Helicopter Cadence Rain,568
6954,Cave Lion,3044
7881,Cazador,921
3911,Cecerops,86
3912,Cecerops 2,109
3913,Cecerops 3,105
3914,Cecerops 4,82
8031,Cecerops 5,87
5553,Celerity CLR-02-X-D,157
6671,Celerity CLR-03-O,187
6704,Celerity CLR-03-OA,275
6705,Celerity CLR-03-OB,339
6706,Celerity CLR-03-OC,202
6707,Celerity CLR-03-OD,304
6708,Celerity CLR-03-OE,919
8366,"Celerity CLR-03-OMM ""Rajah""",278
6709,Celerity CLR-04-R,384
6710,Celerity CLR-05-X,225
8136,CellCo Ranger C,0
3915,CellCo Ranger UPU-3000,0
3916,CellCo Ranger UPU-3000 (Armored Car),0
3917,CellCo Ranger UPU-3000 (MHQ),0
509,Centaur,192
510,Centaur 2,154
511,Centaur 3,238
512,Centaur 4,228
6651,Centaur Battle Armor (Sqd4),269
8781,Centaur Battle Armor (Sqd5),362
5628,Centaur Z,179
514,Centipede Scout Car,271
513,Centipede Scout Car (SRM),431
515,Centipede Scout Car (TAG),327
3918,Centipede Scout Car (Wheeled Fusion),0
3919,Centipede Scout Car (Wheeled ICE),0
3920,Centipede Scout Car Commando,455
3921,Centurion CN10-B,1243
7725,Centurion CN10-D,1260
7696,Centurion CN10-J,1257
7695,Centurion CN10-W,1112
6340,Centurion CN11-O,1236
6341,Centurion CN11-OA,1398
6342,Centurion CN11-OB,1430
6343,Centurion CN11-OC,1628
6344,Centurion CN11-OD,1177
6345,Centurion CN11-OE,1515
516,Centurion CN9-A,945
517,Centurion CN9-AH,945
518,Centurion CN9-AL,1057
519,Centurion CN9-Ar,1226
520,Centurion CN9-D,1130
521,Centurion CN9-D3,1324
5448,Centurion CN9-D3D,1373
5449,Centurion CN9-D4D,1369
522,Centurion CN9-D5,1738
523,Centurion CN9-D9,1638
524,Centurion CN9-Da,1035
3922,Centurion CN9-H,848
7866,Centurion CN9-H2,799
7867,Centurion CN9-H2H MilitiaMech,919
7868,Centurion CN9-H3 MilitiaMech,962
525,"Centurion CN9-YLW ""Yen-lo-wang""",957
3923,"Centurion CN9-YLW2 ""Yen-lo-wang""",1415
7404,"Centurion CN9-YLW3 ""Yen-lo-wang""",1815
3924,Centurion CNT-1A,568
3925,Centurion CNT-1D,701
3926,Centurion CNT-2D,757
3927,Centurion CNT-3S,822
3929,Cephalus A,809
5638,Cephalus B,785
5639,Cephalus C,1209
5640,Cephalus D,1450
5641,Cephalus E,1284
3930,Cephalus Prime,1038
5642,Cephalus U,878
526,Cerberus MR-5M,2057
527,Cerberus MR-6B,2128
7983,Cerberus MR-7K,2182
528,Cerberus MR-V2,2001
529,Cerberus MR-V3,2094
3931,"Ceres-85 Delivery Vehicle C-85A ""Sprinter""",0
3932,"Ceres-85 Delivery Vehicle C-85B ""Sprinter""",0
3934,Cestus (Allard-Liao),0
532,Cestus CTS-6X,1424
533,Cestus CTS-6Y,1701
7681,Cestus CTS-6Y-EC,1783
534,Cestus CTS-6Z,1560
535,Cestus CTS-7A,1519
3935,Chaeronea,1233
3936,Chaeronea 2,1384
3937,Chaeronea 3,1450
5744,Chaeronea 4,988
7151,Chaffee BT1 ServiceMech,212
537,Chalchiuhtotolin Support Tank,1057
536,Chalchiuhtotolin Support Tank (Bombast Laser),912
3938,Chalchiuhtotolin Support Tank (Chemical Laser),1177
6756,Chalchiuhtotolin Support Tank (XL),1498
3939,Challenger MBT Mk. XV,1724
538,Challenger MBT X,1710
539,Challenger MBT XI,1830
540,Challenger MBT XII,1851
541,Challenger MBT XIVs,1512
542,Challenger MBT XVc,1894
543,Chameleon CLN-7V,1042
5601,"Chameleon CLN-7VQ ""Q-'Mech""",2105
544,Chameleon CLN-7W,1243
545,Chameleon CLN-7Z,1527
9267,Chameleon CLN-8V,1426
9268,Chameleon CLN-9V,1276
546,Chameleon TRC-4B,999
9405,Chameleon TRC-4C,999
547,Champion C,2191
548,Champion CHP-1N,1233
3940,Champion CHP-1N (Irin),0
549,Champion CHP-1N2,1233
550,Champion CHP-1Nb,1632
6765,Champion CHP-1Nb2,0
551,Champion CHP-2N,1116
552,Champion CHP-3N,1400
553,Champion CHP-3P,1503
5847,Champion LAM CPN-1X1,0
558,Chaparral Missile Artillery Tank,812
554,Chaparral Missile Artillery Tank (CASE),814
555,Chaparral Missile Artillery Tank (ERML),847
556,Chaparral Missile Artillery Tank (MG),801
557,Chaparral Missile Artillery Tank (SRM),832
9397,Charger C,2756
559,Charger CGR-1A1,981
560,Charger CGR-1A5,1468
561,Charger CGR-1A9,1397
562,Charger CGR-1L,980
563,Charger CGR-1X1,2009
564,Charger CGR-2A2,1109
565,Charger CGR-3K,1656
566,Charger CGR-3Kr,2092
567,Charger CGR-C,1592
568,Charger CGR-KMZ,1781
569,Charger CGR-SA5,2105
570,"Charger CGR-SB ""Challenger""",1604
3945,Chariot High-Speed Medevac,0
571,Cheetah F-10,448
572,Cheetah F-11,563
573,Cheetah F-11-R,197
574,Cheetah F-11-RR,448
575,Cheetah F-12-S,299
576,Cheetah F-13,1047
577,Cheetah F-14-S,305
5856,Cheetah II F-12A,154
8011,Cheetah IIC,1339
578,Cheetah OF-17,352
3946,Cheetah OF-17A-R,290
3947,CherryPicker CK-3 AgroMech,0
582,Chevalier Light Tank,668
579,Chevalier Light Tank (BAP),583
580,Chevalier Light Tank (MML),671
581,Chevalier Light Tank (Speed),613
3948,Chi-ha CCV,0
7187,Chi-ha ICV,132
7188,Chi-ha ICV (Original),115
3950,Chimera CMA-1S,1173
5667,Chimera CMA-2K,1528
3951,Chimera CMA-C,1182
583,Chippewa CHP-W10,1820
584,Chippewa CHP-W5,1520
585,Chippewa CHP-W5b,2051
586,Chippewa CHP-W7,1613
3952,Chippewa CHP-W7 (Manfred),2109
587,Chippewa CHP-W7T,2159
588,Chippewa CHP-W8,1662
589,Chippewa CHP-X-P (Gladstone),1882
590,Chippewa IIC,3431
7670,Chippewa IIC 2,2914
3953,Chrysaor,174
3954,Chrysaor 2,177
591,Cicada CDA-2A,659
592,Cicada CDA-2B,626
593,Cicada CDA-3C,771
594,Cicada CDA-3F,1329
595,Cicada CDA-3G,1270
596,Cicada CDA-3M,812
597,Cicada CDA-3MA,1158
598,Cicada CDA-3P,1502
9376,Cicada CDA-4A,1097
6380,Cizin Hover Tank,1762
6381,Cizin Hover Tank (Support),1932
599,Clan Anti-Infantry,56
600,Clan Assault Infantry,271
602,Clan Foot Point (Advanced) (Flamer),100
604,Clan Foot Point (Advanced) (LRM),126
605,Clan Foot Point (Advanced) (MG),114
606,"Clan Foot Point (Advanced) (Rifle, Ballistic)",118
603,"Clan Foot Point (Advanced) (Rifle, Energy)",114
607,Clan Foot Point (Advanced) (SRM),122
9588,Clan Foot Point (Basic) (Flamer),54
9589,Clan Foot Point (Basic) (LRM),89
9590,Clan Foot Point (Basic) (MG),89
9591,"Clan Foot Point (Basic) (Rifle, Ballistic)",80
9592,"Clan Foot Point (Basic) (Rifle, Energy)",76
9593,Clan Foot Point (Basic) (SRM),84
608,Clan Heavy Foot Infantry,68
609,Clan Heavy Jump Infantry,327
7387,Clan Interface Armor (Sqd4),37
8828,Clan Interface Armor (Sqd5),50
9191,Clan Interface Armor (Sqd6),65
610,Clan Jump Point (Advanced) (Flamer),96
612,Clan Jump Point (Advanced) (LRM),95
613,Clan Jump Point (Advanced) (MG),112
614,"Clan Jump Point (Advanced) (Rifle, Ballistic)",121
611,"Clan Jump Point (Advanced) (Rifle, Energy)",116
615,Clan Jump Point (Advanced) (SRM),121
9594,Clan Jump Point (Basic) (Flamer),60
9595,Clan Jump Point (Basic) (LRM),67
9596,Clan Jump Point (Basic) (MG),75
9597,"Clan Jump Point (Basic) (Rifle, Ballistic)",81
9598,"Clan Jump Point (Basic) (Rifle, Energy)",76
9599,Clan Jump Point (Basic) (SRM),84
616,Clan Mechanized Hover Point (Advanced) (Flamer),60
618,Clan Mechanized Hover Point (Advanced) (LRM),56
619,Clan Mechanized Hover Point (Advanced) (MG),68
620,"Clan Mechanized Hover Point (Advanced) (Rifle, Ballistic)",73
617,"Clan Mechanized Hover Point (Advanced) (Rifle, Energy)",70
621,Clan Mechanized Hover Point (Advanced) (SRM),54
622,Clan Mechanized Infantry,103
623,Clan Mechanized Tracked Point (Advanced) (Flamer),94
625,Clan Mechanized Tracked Point (Advanced) (LRM),92
626,Clan Mechanized Tracked Point (Advanced) (MG),105
627,"Clan Mechanized Tracked Point (Advanced) (Rifle, Ballistic)",102
624,"Clan Mechanized Tracked Point (Advanced) (Rifle, Energy)",99
628,Clan Mechanized Tracked Point (Advanced) (SRM),111
9617,Clan Mechanized Tracked Point (Basic) (Flamer),57
9616,Clan Mechanized Tracked Point (Basic) (LRM),62
9615,Clan Mechanized Tracked Point (Basic) (MG),67
9614,"Clan Mechanized Tracked Point (Basic) (Rifle, Ballistic)",65
9612,"Clan Mechanized Tracked Point (Basic) (Rifle, Energy)",65
9613,Clan Mechanized Tracked Point (Basic) (SRM),74
629,Clan Mechanized Wheeled Point (Advanced) (Flamer),67
631,Clan Mechanized Wheeled Point (Advanced) (LRM),61
632,Clan Mechanized Wheeled Point (Advanced) (MG),74
633,"Clan Mechanized Wheeled Point (Advanced) (Rifle, Ballistic)",75
630,"Clan Mechanized Wheeled Point (Advanced) (Rifle, Energy)",73
634,Clan Mechanized Wheeled Point (Advanced) (SRM),79
9618,Clan Mechanized Wheeled Point (Basic) (Flamer),41
9619,Clan Mechanized Wheeled Point (Basic) (LRM),41
9620,Clan Mechanized Wheeled Point (Basic) (MG),48
9621,"Clan Mechanized Wheeled Point (Basic) (Rifle, Ballistic)",49
9622,"Clan Mechanized Wheeled Point (Basic) (Rifle, Energy)",47
9623,Clan Mechanized Wheeled Point (Basic) (SRM),52
3957,"Clan Medium Battle Armor ""Rabid"" (Sqd4)",241
8611,"Clan Medium Battle Armor ""Rabid"" (Sqd5)",325
8975,"Clan Medium Battle Armor ""Rabid"" (Sqd6)",418
635,"Clan Medium Battle Armor ""Rache"" (Sqd4)",276
8485,"Clan Medium Battle Armor ""Rache"" (Sqd5)",372
8849,"Clan Medium Battle Armor ""Rache"" (Sqd6)",478
3955,"Clan Medium Battle Armor (Laser)  ""Volk"" (Sqd4)",250
8609,"Clan Medium Battle Armor (Laser)  ""Volk"" (Sqd5)",337
8973,"Clan Medium Battle Armor (Laser) ""Volk"" (Sqd6)",433
3956,"Clan Medium Battle Armor (Naval) ""Bär"" (Sqd4)",269
8610,"Clan Medium Battle Armor (Naval) ""Bär"" (Sqd5)",362
8974,"Clan Medium Battle Armor (Naval) ""Bär"" (Sqd6)",465
636,Clan Motorized Point (Advanced) (Flamer),90
638,Clan Motorized Point (Advanced) (LRM),121
639,Clan Motorized Point (Advanced) (MG),106
640,"Clan Motorized Point (Advanced) (Rifle, Ballistic)",115
637,"Clan Motorized Point (Advanced) (Rifle, Energy)",110
641,Clan Motorized Point (Advanced) (SRM),115
9600,Clan Motorized Point (Basic) (Flamer),57
9601,Clan Motorized Point (Basic) (LRM),86
9602,Clan Motorized Point (Basic) (MG),57
